G,AG,dist,mass,radius,lum,MG,teff,logg,met
15,0.815,3359.2635,1.845,2.293,1.246,1.553,7768.295,3.959,-0.073
15,6.725,1915.2688,4.67,36.404,3.116,-3.136,5721.721,1.972,-0.2
15,1.463,24565.6954,4.853,53.778,3.266,-3.414,5129.745,1.635,-0.644
15,3.687,4362.9478,2.82,15.915,2.626,-1.886,6525.274,2.439,-1.478
15,4.121,35.3252,0.553,0.474,-1.212,8.139,4152.039,4.819,-0.162
15,2.291,77457.4146,11.375,156.101,4.539,-6.736,6267.535,1.101,-0.247
15,0.093,3879.3359,1.78,2.012,1.072,1.963,7499.935,4.067,0.152
15,3.527,17780.5526,6.529,100.296,3.822,-4.777,5175.571,1.182,-1.528
15,0.519,66409.1344,6.507,70.724,3.709,-4.63,5773.188,1.567,-0.285
15,4.522,7107.9506,4.83,36.316,3.369,-3.781,6624.483,2.019,-1.345
15,0.261,57911.4925,5.953,62.653,3.532,-4.075,5540.246,1.534,-1.892
15,2.608,1256.0068,1.382,3.117,1.12,1.897,6196.288,3.547,-0.999
15,6.445,13539.9742,13.1,246.635,4.699,-7.103,5467.303,0.791,-0.432
15,0.201,4695.5917,1.598,2.664,1.301,1.441,7438.292,3.727,-1.081
15,0.53,3313.599,1.471,2.08,1.137,1.869,7658.67,3.959,-1.113
15,1.352,21095.5614,3.993,20.3,3.045,-2.973,7354.454,2.435,-0.916
15,4.533,14324.6505,7.445,91.632,3.984,-5.314,5941.241,1.314,-0.389
15,0.2,4788.7618,0.992,8.573,1.391,1.399,4365.374,2.632,-0.133
15,0.499,5094.8062,1.496,3.407,1.504,0.966,7392.785,3.54,-2.087
15,1.044,80912.5961,8.332,115.441,4.09,-5.584,5626.27,1.224,-0.234
15,2.845,677.4892,1.368,1.198,0.688,3,7795.655,4.607,-0.778
15,2.602,51514.3932,10.686,295.14,4.461,-6.162,4357.986,0.528,0.263
15,1.839,3808.462,2.018,4.817,1.767,0.257,7232.789,3.385,-0.974
15,3.302,120545.8225,28.404,687.262,5.424,-8.708,4970.944,0.016,-0.918
15,1.253,5340.5717,1.561,13.496,1.892,0.109,4642.988,2.4,-0.402
15,0.561,164438.3776,11.483,234.502,4.562,-6.641,5181.162,0.667,-1.477
15,4.058,1012.9538,1.955,5.327,1.5,0.914,5898.531,3.196,-0.332
15,3.745,16464.1206,6.985,111.885,3.831,-4.828,4925.087,1.141,-0.487
15,5.123,6880.6574,5.53,57.309,3.59,-4.311,5989.479,1.621,-0.718
15,5.186,524.535,2.011,4.891,1.383,1.215,5752.965,3.331,0.129
15,2.788,16719.9564,4.679,61.092,3.472,-3.904,5418.842,1.473,-2.211
15,3.81,578.2953,1.655,3.633,0.944,2.379,5186.405,3.545,0.039
15,2.271,321.8059,0.733,0.758,-0.18,5.191,5947.288,4.501,-1.686
15,1.328,17386.6313,4.273,40.599,2.931,-2.529,4869.056,1.839,-0.807
15,5.72,817.7632,2.346,9.143,1.992,-0.283,5976.578,2.894,-1.338
15,2.786,772.4254,1.128,2.481,0.769,2.775,5674.889,3.697,-0.887
15,1.385,16003.9895,4.821,49.013,2.945,-2.407,4469.365,1.717,0.04
15,0.883,245.9051,0.576,0.471,-0.932,7.163,4892.517,4.849,-1.727
15,4.026,512.6183,1.685,1.579,0.891,2.425,7630.236,4.555,0.242
15,4.036,889.7788,1.773,3.104,1.382,1.218,7217.844,3.659,-0.46
15,0.268,57820.4052,5.37,51.722,3.491,-4.078,5953.38,1.77,-1.075
15,1.078,7688.3511,0.954,15.769,2.129,-0.507,4922.672,1.998,-1.641
15,1.2,2241.796,1.295,2.216,1.062,2.047,7107.851,3.829,-1.153
15,0.718,1274.4012,1.115,0.908,0.411,3.756,7629.192,4.61,-2.063
15,1.565,1677.376,1.347,3.21,0.964,2.312,5582.918,3.52,-1.024
15,6.816,3689.353,6.186,55.561,3.714,-4.65,6531.516,1.715,-0.868
15,6.217,14220.4817,13.177,263.577,4.692,-6.981,5266.795,0.564,-0.395
15,1.215,392.4597,0.769,0.624,-0.432,5.816,5669.766,4.842,-1.188
15,4.41,581.641,1.612,3.316,1.156,1.767,6134.273,3.592,-0.084
15,2.738,9498.1798,0.93,68.672,3.072,-2.626,4060.777,0.764,-1.472
15,1.002,2592.7683,1.32,2.68,1.108,1.929,6636.699,3.689,-1.17
15,0.047,4032.7877,1.523,2.141,1.106,1.925,7415.973,3.946,-0.75
15,0.86,2203.5164,1.408,4.356,0.967,2.425,4798.915,3.297,0.148
15,0.841,33284.6553,5.385,24.058,3.225,-3.452,7489.874,2.363,0.097
15,5.517,71.3435,0.77,0.794,-0.204,5.216,5727.984,4.506,-0.667
15,2.688,469.184,0.89,1.285,0.293,3.956,5993.601,4.148,-0.478
15,3.262,1199.7067,1.319,2.569,1.362,1.342,7844.773,3.696,-2.422
15,0.166,205754.8827,12.971,152.849,4.532,-6.733,6307.669,1.045,0.141
15,0.723,2361.6573,0.981,1.901,0.938,2.411,7142.678,3.847,-2.577
15,0.238,2677.1029,1.294,1.953,0.823,2.624,6596.22,3.957,-0.474
15,0.038,57131.544,5.031,41.16,3.386,-3.822,6285.821,1.881,-0.946
15,0.924,5794.6544,1.979,5.77,1.771,0.261,6626.695,3.193,-1.31
15,0.079,487.7778,0.661,0.529,-0.684,6.48,5325.695,4.984,-1.634
15,1.968,32530.6648,6.323,96.037,3.734,-4.529,5027.826,1.196,-2.001
15,3.682,559.6246,1.557,1.372,0.85,2.579,7998.101,4.393,-0.224
15,0.052,73073.9872,6.067,87.847,3.669,-4.371,5062.174,1.296,-1.265
15,0.21,4288.8875,1.261,2.642,1.244,1.628,7229.304,3.607,-2.13
15,4.027,478.9332,1.214,1.851,0.848,2.571,6876.778,3.978,-0.867
15,2.962,1239.717,1.896,2.427,1.227,1.571,7469.202,3.94,0.118
15,0.289,11348.245,2.762,10.898,2.101,-0.564,5828.198,2.782,-0.816
15,1.124,8354.6976,2.895,6.364,2.151,-0.733,7849.286,3.312,0.137
15,0.587,50401.6829,5.758,44.508,3.487,-4.099,6407.378,1.882,-0.149
15,4.95,106.0868,0.874,0.743,-0.056,4.922,6450.947,4.618,-2.236
15,6.497,3063.1515,6.036,38.603,3.4,-3.928,6541.708,1.949,0.232
15,3.123,565.7313,0.908,1.362,0.659,3.114,7190.803,4.178,-2.569
15,2.535,5680.9437,1.024,35.057,2.515,-1.307,4125.855,1.426,-0.682
15,0.712,1707.1483,1.09,1.591,0.626,3.126,6527.004,4.058,-0.567
15,0.53,5268.202,0.943,9.527,1.587,0.861,4636.722,2.526,-0.593
15,1.553,73912.8181,8.769,114.238,4.2,-5.897,6028.292,1.245,0.059
15,5.504,49.2402,0.664,0.585,-0.506,6.034,5610.408,4.724,-2.412
15,1.5,1497.8804,1.578,1.441,0.822,2.622,7674.961,4.302,-0.061
15,0.427,1992.8397,1.075,1.482,0.655,3.075,6875.736,4.135,-1.168
15,1.827,575.4103,0.99,0.81,0.16,4.373,6997.17,4.698,-1.765
15,0.341,6903.1899,2.296,3.829,1.678,0.464,7706.471,3.615,-0.106
15,0.451,30179.7028,4.082,29.03,3.001,-2.849,5996.161,2.106,-0.617
15,0.922,3130.1207,1.479,3.784,1.24,1.6,6025.64,3.402,-1.085
15,1.022,1503.1201,1.247,1.338,0.643,3.093,7187.949,4.266,-0.538
15,1.925,81098.3378,10.426,141.328,4.436,-6.471,6208.486,1.138,-0.456
15,5.495,786.7753,2.298,7.31,1.857,0.026,6185.003,3.046,-0.461
15,2.426,1355.8331,1.349,3.261,1.118,1.913,6050.906,3.541,-1.176
15,6.132,760.9731,3.069,16.71,2.145,-0.539,4826.283,2.466,-0.067
15,5.963,383.437,1.601,4.039,1.429,1.118,6502.347,3.424,-1.17
15,1.385,7039.6801,2.592,12.155,2.134,-0.623,5623.785,2.665,-0.986
15,3.395,1151.1417,1.05,6.849,1.401,1.299,4914.665,2.783,-0.893
15,3.927,1676.7582,2.472,6.555,1.873,-0.049,6589.038,3.173,-0.095
15,4.711,261.4346,1.243,1.113,0.617,3.203,7761.548,4.422,-1.264
15,0.045,208226.4089,13.908,445.446,4.716,-6.638,4108.684,0.243,-0.079
15,1.109,9343.5489,3.097,9.038,2.226,-0.962,6877.938,2.98,0.194
15,4.62,22714.3728,10.486,196.15,4.436,-6.402,5268.727,0.843,0.117
15,3.518,16904.0806,6.183,77.906,3.736,-4.658,5587.46,1.472,-1.769
15,0.556,11104.8951,2.651,8.745,2.176,-0.783,6795.552,2.95,-0.678
15,1.073,1653.4856,1.548,1.493,0.721,2.835,7115.077,4.361,0.269
15,2.557,347.912,0.761,0.853,0.011,4.735,6259.559,4.454,-1.99
15,3.284,1186.4368,1.69,2.657,1.339,1.345,7612.029,3.761,-0.868
15,0.595,4645.5449,1.584,4.766,1.454,1.07,6074.971,3.318,-1.419
15,2.295,1457.5205,1.268,2.016,1.138,1.887,7787.475,3.913,-1.605
15,0.49,2373.5536,1.299,1.462,0.835,2.633,7681.447,4.216,-1.073
15,0.197,4468.541,1.773,2.945,1.239,1.552,6824.01,3.74,-0.172
15,1.524,1158.574,0.895,1.365,0.644,3.156,7120.018,4.098,-2.229
15,0.636,1304.0218,0.905,1.426,0.359,3.787,5910.769,4.085,-0.514
15,5.087,2121.4678,3.715,22.489,2.573,-1.72,5324.962,2.287,-0.161
15,2.314,58517.7263,9.942,202.238,4.372,-6.15,5002.291,0.768,0.249
15,4.447,336.8611,1.468,1.392,0.701,2.916,7285.137,4.301,-0.088
15,1.436,11384.7869,3.196,19.02,2.56,-1.718,5746.461,2.357,-0.77
15,1.446,1440.1091,0.987,1.318,0.804,2.762,7946.833,4.182,-2.48
15,1.066,2069.1151,0.921,4.385,0.971,2.355,4794.19,3.144,-0.5
15,5.057,245.1466,1.359,1.163,0.695,2.996,7940.927,4.471,-0.663
15,2.952,649.1083,1.071,2.606,0.701,2.986,5323.211,3.627,-0.608
15,0.469,1773.3243,1.277,1.179,0.571,3.287,7343.251,4.582,-0.648
15,4.779,34141.6594,17.449,562.452,5.005,-7.445,4317.748,0.158,0.265
15,0.631,154938.5312,11.193,208.708,4.527,-6.582,5380.594,0.762,-1.155
15,5.399,1490.2498,3.281,8.327,2.355,-1.265,7715.328,3.122,0.208
15,3.31,3790.094,3.524,24.766,2.435,-1.203,4685.722,2.166,0.054
15,5.766,14148.7265,10.7,151.717,4.464,-6.52,6086.711,1.088,-0.549
15,4.105,184.7093,0.917,0.865,0.069,4.563,6421.239,4.506,-1.351
15,0.701,16344.7068,3.39,12.872,2.569,-1.768,7022.373,2.719,-0.647
15,0.07,701.1556,0.92,0.769,-0.372,5.701,5285.148,4.685,0.3
15,0.217,4264.6906,1.205,2.301,1.246,1.634,7754.489,3.807,-2.435
15,0.987,26143.727,4.184,63.989,3.203,-3.074,4535.715,1.438,-0.763
15,0.068,341.0339,0.551,0.453,-0.976,7.268,4863.177,4.86,-2.188
15,3.267,1014.4573,1.565,2.507,1.194,1.702,7207.927,3.829,-0.579
15,1.543,6347.5341,1.261,21.777,2.219,-0.556,4412.636,1.841,-0.256
15,0.355,2304.9412,1.177,1.61,0.746,2.832,6949.217,4.09,-0.592
15,4.574,4495.3779,4.596,19.682,2.983,-2.838,7203.953,2.51,-0.174
15,5.093,3077.6848,3.807,31.713,2.894,-2.534,5393.593,2.032,-0.772
15,6.35,67.0618,0.786,0.921,0.092,4.518,6310.762,4.396,-1.67
15,2.857,14408.6252,5.308,61.047,3.36,-3.65,5082.374,1.577,-0.543
15,4.992,441.6896,1.698,3.591,1.146,1.783,5858.181,3.51,0.154
15,5.266,448.1865,1.334,3.877,1.308,1.476,6191.105,3.332,-1.992
15,3.543,310.3203,0.877,1.085,0.295,3.998,6531.738,4.295,-1.426
15,6.57,26.6938,0.817,0.688,-0.579,6.298,4956.958,4.77,0.045
15,4.502,77.0211,0.699,0.55,-0.515,6.064,5753.788,4.808,-2.321
15,2.752,551.851,1.018,1.306,0.466,3.539,6567.235,4.192,-0.987
15,0.205,996.4675,1.019,0.862,-0.048,4.803,6014.028,4.601,-0.159
15,1.102,20978.7128,4.637,40.863,2.989,-2.711,5018.066,1.85,0.007
15,2.919,445.3856,1.017,0.953,0.375,3.838,7296.886,4.483,-2.018
15,4.998,143.707,1.06,0.945,0.201,4.214,6628.942,4.521,-0.995
15,2.33,98505.6411,15.014,359.035,4.827,-7.298,4877.887,0.563,-0.209
15,5.548,335.5956,1.268,2.675,1.158,1.823,6834.605,3.705,-1.557
15,2.739,7134.1538,3.352,21.976,2.673,-2.006,5705.93,2.245,-0.568
15,0.185,1905.8447,1.25,1.126,0.519,3.415,7295.673,4.636,-0.821
15,3.092,17947.9017,5.841,49.21,3.602,-4.363,6508.386,1.792,-0.809
15,5.668,1280.6633,3.074,9.378,2.336,-1.205,7193.49,2.965,-0.325
15,2.137,9158.3639,3.763,26.737,2.673,-1.946,5171.846,2.138,-0.216
15,0.696,134699.7146,10.253,162.864,4.397,-6.342,5654.417,0.972,-0.042
15,0.028,60497.0637,5.635,55.825,3.433,-3.936,5543.525,1.698,-0.057
15,1.982,1953.414,1.422,2.3,1.263,1.564,7833.182,3.79,-1.274
15,1.084,15806.4227,4.098,19.269,2.674,-2.078,6094.93,2.498,0.234
15,3.952,254.4898,1.043,1.061,0.272,4.02,6519.296,4.39,-0.847
15,5.978,109.0834,0.875,1.385,0.343,3.833,5944.969,4.095,-0.886
15,3.507,2867.9354,0.993,24.903,2.304,-0.795,4332.886,1.681,-0.928
15,1.284,961.321,1.111,0.918,0.388,3.802,7490.947,4.609,-1.794
15,1.401,111400.1511,11.291,225.842,4.54,-6.635,5213.122,0.807,-1.41
15,2.409,3256.1968,2.668,8.723,1.848,0.028,5633.386,2.96,0.278
15,2.567,5572.0802,1.535,27.902,2.487,-1.297,4549.727,1.712,-0.705
15,3.217,1891.4922,2.107,4.461,1.698,0.399,7225.502,3.463,-0.306
15,0.362,2412.3317,0.945,1.701,0.814,2.726,7033.824,3.866,-2.24
15,5.605,199.8142,1.022,1.934,0.727,2.891,6274.367,3.862,-1.184
15,1.99,41704.0533,7.079,105.705,3.935,-5.091,5377.156,1.24,-2.066
15,0.925,5882.9553,1.057,11.716,1.836,0.227,4825.06,2.339,-1.199
15,6.423,1678.9234,4.374,20.421,2.863,-2.548,6601.77,2.467,-0.235
15,6.339,1621.8074,3.871,45.75,2.919,-2.389,4554.118,1.687,-0.384
15,0.32,284.2185,0.542,0.426,-1.025,7.411,4878.786,4.918,-2.107
15,2.099,28357.5011,6.283,69.459,3.611,-4.362,5505.995,1.531,0.021
15,1.241,10936.757,3.346,18.802,2.453,-1.435,5435.02,2.406,-0.377
15,0.382,10878.6311,2.762,10.983,2.101,-0.565,5805.534,2.811,-0.541
15,4.01,353.337,1.082,2.417,0.598,3.249,5208.845,3.683,-0.355
15,0.175,128767.4095,8.378,73.605,4.128,-5.724,7203.562,1.601,0.025
15,0.627,3522.1514,2.07,5.392,1.246,1.639,5066.933,3.254,0.207
15,0.228,4272.6437,1.796,3.265,1.207,1.618,6365.539,3.639,0.059
15,1.386,106465.5803,13.553,418.267,4.677,-6.522,4145.464,0.292,-0.134
15,2.985,21533.587,6.588,57.222,3.699,-4.65,6382.883,1.734,0.026
15,0.244,1794.1402,0.973,1.082,0.513,3.487,7414.56,4.311,-1.974
15,1.241,6431.6526,2.141,5.295,1.999,-0.282,7887.727,3.285,-1.728
15,2.479,15648.3059,4.942,33.089,3.228,-3.451,6398.247,2.072,-0.119
15,1.421,2800.229,1.319,2.556,1.362,1.343,7865.842,3.673,-2.446
15,0.801,3742.1305,1.437,8.322,1.439,1.333,4557.153,2.739,0.188
15,1.505,3354.5604,2.29,6.644,1.524,0.867,5356.539,3.183,0.205
15,4.935,276.5863,1.004,1.815,0.748,2.855,6552.787,3.91,-1.412
15,0.073,14577.6869,3.006,7.482,2.204,-0.892,7465.876,3.145,0.126
15,0.052,2065.8022,1.252,1.122,0.539,3.373,7393.356,4.584,-0.679
15,6.205,3072.608,5.545,76.553,3.4,-3.642,4644.288,1.409,-0.787
15,1.21,4272.0436,2.25,7.047,1.62,0.636,5496.633,3.115,-0.233
15,0.767,2908.3025,1.411,3.295,1.107,1.915,5981.225,3.575,-0.84
15,0.075,176134.1891,11.254,90.526,4.368,-6.305,7456.124,1.538,0.057
15,1.105,365624.8016,29.67,773.225,5.496,-8.92,4885.93,0.009,0.077
15,0.909,1566.4642,1.006,1.243,0.657,3.116,7512.822,4.212,-1.804
15,6.533,94.0208,1.15,0.924,0.472,3.601,7836.402,4.669,-1.976
15,1.777,295.1109,0.745,0.617,-0.455,5.873,5622.717,4.762,-1.513
15,1.92,2152.2172,2.112,5.514,1.322,1.416,5231.917,3.305,0.086
15,2.894,729.783,1.051,1.753,0.773,2.79,6765.804,3.928,-1.308
15,2.862,9806.1389,3.843,18.572,2.986,-2.82,7431.307,2.491,-0.989
15,2.133,58715.5836,9.576,192.89,4.307,-5.977,4932.253,0.716,-0.582
15,5.931,150.811,0.92,1.472,0.627,3.177,6790.43,4.048,-1.69
15,0.703,1147.5363,0.964,0.972,0.304,3.999,6935.381,4.427,-1.698
15,0.023,713.381,0.793,0.648,-0.392,5.71,5691.011,4.889,-0.734
15,6.1,40.4521,0.773,0.624,-0.449,5.865,5609.051,4.94,-0.983
15,6.098,174.3193,1.585,1.499,0.782,2.695,7354.116,4.389,0.164
15,0.259,23934.9359,3.916,12.673,2.721,-2.154,7726.057,2.791,-0.143
15,0.049,10132.0129,1.991,4.785,1.921,-0.077,7931.178,3.458,-1.948
15,5.987,12253.2695,10.431,176.985,4.432,-6.428,5535.179,0.935,0.17
15,2.97,1010.1288,1.35,2.609,1.071,2.008,6587.098,3.705,-0.85
15,3.934,4647.2492,3.763,26.258,2.789,-2.27,5579.12,2.133,-0.839
15,5.456,31593.1741,18.726,479.867,5.106,-7.954,4953.813,0.306,-1.222
15,4.904,564.7732,1.573,3.335,1.338,1.337,6789.438,3.573,-0.822
15,1.934,6065.3805,3.065,10.46,2.194,-0.849,6275.366,2.865,-0.056
15,6.687,245.7503,1.432,3.642,1.342,1.36,6513.924,3.425,-1.47
15,0.876,1617.9574,0.906,1.72,0.663,3.079,6412.115,3.906,-1.633
15,6.72,180.3595,1.342,3.335,1.088,1.999,5881.212,3.503,-1.237
15,1.651,53041.5264,8.35,63.218,3.944,-5.274,6991.672,1.828,0.167
15,2.3,1030.9949,1.555,1.705,0.8,2.634,6967.821,4.154,0.176
15,1.095,7655.9053,2.229,5.761,2.095,-0.515,7988.319,3.196,-1.953
15,5.748,9727.6292,8.433,101.193,4.121,-5.688,6119.611,1.346,-0.267
15,1.435,9811.3707,3.479,13.321,2.404,-1.394,6275.231,2.729,0.048
15,5.457,93.8119,0.853,0.809,0.042,4.682,6539.049,4.543,-2.381
15,3.796,5934.9331,3.632,25.286,2.946,-2.663,6222.392,2.142,-1.88
15,2.003,34748.9593,6.065,56.571,3.741,-4.708,6578.169,1.722,-1.563
15,1.687,28134.7946,6.204,47.103,3.417,-3.934,5979.634,1.894,0.191
15,1.722,25198.1372,3.332,69.293,3.43,-3.729,4966.574,1.22,-2.274
15,5.013,763.486,2.358,6.908,1.635,0.573,5597.849,3.133,0.094
15,5.107,339.2108,1.309,2.515,0.976,2.24,6348.319,3.716,-0.527
15,1.907,11323.7784,1.498,51.884,2.907,-2.177,4247.975,1.139,-0.889
15,1.242,28670.4702,4.63,45.855,3.294,-3.529,5648.184,1.766,-1.733
15,1.482,4518.458,2.123,5.335,1.768,0.243,6877.791,3.249,-0.485
15,5.629,301.0032,1.359,2.767,1.081,1.978,6431.392,3.657,-0.847
15,0.249,13319.2514,2.868,9.143,2.206,-0.871,6760.138,2.876,-0.394
15,6.268,910.2716,3.211,10.554,2.27,-1.064,6528.042,2.81,0.105
15,0.28,2690.2092,1.055,1.775,0.865,2.571,7090.943,3.921,-1.623
15,0.613,569.5764,0.765,0.725,-0.357,5.609,5491.227,4.58,-0.829
15,2.804,18317.6505,5.431,51.546,3.507,-4.119,6020.072,1.761,-1.036
15,0.09,3614.8567,1.213,2.495,1.037,2.119,6603.392,3.708,-1.337
15,2.031,1077.1517,1.105,2.001,0.753,2.807,6259.257,3.866,-0.873
15,0.855,2276.3245,1.264,2.698,0.932,2.358,5977.439,3.679,-0.874
15,1.207,5644.1134,2.377,8.012,1.852,0.035,5890.075,2.963,-0.427
15,3.827,1025.6275,1.579,3.054,1.433,1.118,7494.852,3.631,-1.244
15,0.042,213.1143,0.467,0.356,-1.305,8.315,4541.425,4.999,-1.218
15,0.235,11672.6593,2.762,11.2,2.101,-0.571,5749.004,2.704,-0.806
15,6.794,5996.2749,8.295,108.08,4.126,-5.684,5936.463,1.297,-0.5
15,0.155,2671.2013,1.034,4.172,0.846,2.712,4575.578,3.256,-0.003
15,0.457,2348.5538,1.499,3.291,0.827,2.689,5095.07,3.567,0.009
15,0.094,10260.3726,2.263,6.174,1.928,-0.15,7010.174,3.197,-0.626
15,0.957,33310.3021,5.468,73.033,3.372,-3.569,4681.026,1.423,-0.552
15,6.491,253.5785,1.791,2.364,1.277,1.489,7786.773,3.933,-0.266
15,2.706,1067.3307,1.539,1.999,1.007,2.153,7250.143,4,-0.27
15,3.387,705.5043,1.524,2.566,0.909,2.371,6048.339,3.784,0.039
15,6.331,2517.7397,4.776,38.633,3.198,-3.336,5819.976,1.905,-0.264
15,1.453,35159.1723,5.582,60.578,3.542,-4.183,5666.873,1.583,-1.033
15,3.087,988.53,1.504,3.386,1.093,1.938,5851.658,3.572,-0.283
15,4.945,238.5817,0.938,1.723,0.621,3.167,6252.991,3.932,-1.296
15,1.814,1742.6159,1.194,1.844,1.107,1.98,7997.851,3.929,-1.859
15,1.089,24649.9037,4.118,24.423,3.071,-3.048,6804.511,2.263,-0.561
15,2.654,598.5708,0.98,1.077,0.524,3.46,7481.601,4.323,-2.088
15,0.724,8986.706,2.453,6.43,2.064,-0.492,7426.626,3.155,-0.706
15,5.16,897.6888,2.223,7.876,1.848,0.075,5928.382,2.987,-1.157
15,2.988,15141.8335,2.578,126.472,3.623,-3.889,4108.685,0.62,-1.17
15,5.947,102.7538,0.846,1.234,0.284,3.994,6087.76,4.206,-1.185
15,1.742,6567.6597,2.845,7.476,2.188,-0.829,7398.809,3.131,-0.238
15,0.648,3579.5581,1.824,4.348,1.244,1.583,5632.94,3.383,-0.137
15,2.828,3693.1634,2.578,8.02,2.13,-0.665,6910.349,3.027,-0.957
15,4.902,542.6502,1.7,3.054,1.297,1.425,6930.443,3.683,-0.411
15,0.921,1081.2154,1.003,1.681,0.322,3.91,5330.423,3.977,0.077
15,0.51,94578.0387,7.885,150.585,4.085,-5.389,4912.571,0.949,-1.756
15,2.008,1815.6821,1.607,2.889,1.188,1.697,6692.711,3.703,-0.402
15,5.469,15260.3253,10.523,240.393,4.48,-6.387,4881.337,0.656,-1.19
15,1.892,2028.0638,1.889,3.293,1.22,1.573,6386.65,3.659,0.222
15,0.464,1151.3834,0.83,0.924,0.224,4.23,6793.181,4.369,-2.475
15,1.819,7752.1449,3.281,8.443,2.355,-1.266,7662.363,3.019,0.288
15,0.117,2202.9432,0.849,2.066,0.623,3.168,5716.618,3.847,-1.615
15,0.491,34214.2834,4.345,25.763,3.115,-3.162,6795.19,2.221,-0.435
15,3.727,417.7398,1.171,1.501,0.609,3.169,6654.952,4.124,-0.508
15,6.864,378.0934,1.979,6.133,1.771,0.248,6427.745,3.215,-1.301
15,1.112,13381.5368,1.337,37.738,2.693,-1.745,4405.674,1.389,-1.019
15,6.831,141.3162,0.989,2.265,0.933,2.418,6528.267,3.736,-2.163
15,6.578,7764.3872,9.141,137.899,4.269,-6.028,5707.161,1.067,0.158
15,0.572,15783.7373,3.371,14.309,2.484,-1.563,6341.536,2.58,-0.442
15,2.065,719.3345,0.923,2.094,0.44,3.651,5112.626,3.779,-0.403
15,0.217,2153.5497,0.977,1.387,0.65,3.117,7088.493,4.104,-1.637
15,5.726,11769.472,10.077,216.157,4.375,-6.08,4845.24,0.762,-1.081
15,3,1293.3705,1.81,3.759,1.276,1.441,6172.929,3.448,0.244
15,6.779,1323.1291,4.222,13.284,2.81,-2.387,7940.328,2.792,0.045
15,0.292,9199.6444,0.872,13.73,1.965,-0.111,4801.424,2.132,-1.522
15,4.243,905.5321,1.589,3.839,1.492,0.972,6916.725,3.495,-1.447
15,1.33,172587.549,14.541,191.624,4.839,-7.515,6721.63,1.036,0.042
15,1.272,66256.3434,7.841,111.295,4.022,-5.378,5511.401,1.183,-0.241
15,1.268,2244.9272,1.194,1.916,1.107,1.976,7844.264,3.928,-1.938
15,0.901,6868.9477,2.553,9.391,1.896,-0.086,5581.451,2.954,-0.256
15,1.235,13931.6397,3.063,16.768,2.646,-1.955,6429.208,2.453,-1.19
15,1.028,22508.0445,3.822,34.123,3.003,-2.789,5537.024,1.988,-1.877
15,3.772,376.0645,1.238,1.058,0.558,3.352,7694.793,4.538,-1.27
15,1.874,16252.2211,4.057,35.383,3.076,-2.929,5670.26,1.853,-2.542
15,0.956,1899.6657,1.156,1.596,0.828,2.651,7321.873,4.091,-1.273
15,2.481,83.1551,0.473,0.419,-1.207,7.919,4430.821,4.824,-1.678
15,0.27,8667.4031,1.306,15.428,1.96,0.04,4516.883,2.157,-0.265
15,2.232,2188.0072,1.857,3.175,1.437,1.067,7370.771,3.683,-0.268
15,0.202,154397.5623,9.472,124.844,4.311,-6.145,6144.912,1.171,-0.427
15,2.58,17105.9921,4.724,30.175,3.351,-3.746,7194.047,2.089,-0.652
15,4.627,13298.3422,7.45,102.237,3.975,-5.246,5596.227,1.301,-0.881
15,1.253,54402.6931,6.982,91.623,3.844,-4.931,5482.731,1.366,-0.233
15,2.104,116.0645,0.596,0.531,-1.022,7.572,4373.654,4.747,-0.321
15,5.848,317.0882,1.448,3.81,1.222,1.646,5943.386,3.431,-1.212
15,1.671,1552.7381,1.487,1.627,0.928,2.374,7678.982,4.176,-0.361
15,4.998,452.4071,1.238,2.484,1.204,1.724,7283.691,3.708,-1.953
15,2.896,2495.7409,2.452,4.196,1.821,0.118,7994.61,3.539,-0.126
15,0.791,41557.934,3.647,115.018,3.571,-3.885,4182.32,0.886,-0.92
15,0.749,1814.735,0.916,2.482,0.711,2.957,5487.499,3.604,-1.452
15,3.635,4055.3043,3.562,12.092,2.519,-1.675,7037.971,2.742,-0.171
15,3.379,1968.7278,1.144,14.606,1.881,0.151,4435.345,2.269,-0.481
15,0.389,17284.279,3.239,12.171,2.491,-1.578,6901.515,2.736,-0.925
15,0.68,62362.9699,6.825,109.308,3.803,-4.655,4902.015,1.105,-0.788
15,1.342,1494.0026,0.856,2.078,0.796,2.786,6297.055,3.642,-2.521
15,4.383,8110.1092,5.452,93.34,3.541,-3.928,4564.209,1.202,-0.93
15,3.656,108.2254,0.706,0.559,-0.566,6.172,5544.392,4.916,-1.433
15,4.001,3993.023,0.905,34.226,2.74,-2.008,4751.404,1.298,-2.36
15,2.769,418.5527,1.081,0.953,0.238,4.122,6741.374,4.53,-0.934
15,4.645,338.4619,1.539,1.454,0.785,2.708,7482.591,4.523,-0.064
15,0.32,7564.5457,2.045,4.733,1.75,0.286,7224.762,3.453,-0.594
15,0.195,29232.5207,1.201,50.477,2.977,-2.525,4484.895,1.095,-1.717
15,2.102,58344.9901,8.903,154.428,4.256,-5.932,5353.486,0.944,-1.188
15,5.451,1554.258,3.329,9.299,2.417,-1.409,7566.404,3.018,-0.121
15,2.917,647.6331,0.932,1.347,0.696,3.026,7385.369,4.113,-2.281
15,0.189,3465.913,1.663,2.085,1.013,2.112,7123.649,4.011,0.026
15,0.541,633.4622,0.821,0.697,-0.293,5.451,5810.292,4.65,-1.227
15,0.312,33909.8219,4.172,42.879,3.093,-2.963,5199.718,1.775,-1.717
